timestamp,sensor_25,sensor_11,sensor_36,sensor_34,machine_status
2018-04-10 09:55:00,718.7458,40.67509,289.553,163.4677,0.0
2018-04-10 09:56:00,723.9152,41.01725,256.5261,163.6026,0.0
2018-04-10 09:57:00,723.8909,41.217490000000005,256.9553,166.588,0.0
2018-04-10 09:58:00,717.3254,41.4122,261.0644,164.9973,0.0
2018-04-10 09:59:00,721.9371,41.50766,262.5026,162.6964,0.0
2018-04-10 10:00:00,727.7538,41.48899,263.6401,164.2985,0.0
2018-04-10 10:01:00,727.7538,41.48899,263.6401,164.2985,0.0
2018-04-10 10:02:00,716.7015,41.61459,264.5381,165.5141,0.0
2018-04-10 10:03:00,717.7487,41.48303,262.4637,164.39,0.0
2018-04-10 10:04:00,719.6852,41.20993,264.5627,166.3586,0.0
2018-04-10 10:05:00,722.9267,40.82187,255.1891,165.3615,0.0
2018-04-10 10:06:00,721.2819999999999,40.418040000000005,256.3039,159.6645,0.0
2018-04-10 10:07:00,719.1260000000001,40.153490000000005,257.2468,160.1449,0.0
2018-04-10 10:08:00,721.9115,40.29718,251.0321,156.6593,0.0
2018-04-10 10:09:00,721.0919,40.35981,253.8286,157.2663,0.0
2018-04-10 10:10:00,714.8274,40.15126,250.7924,161.1749,0.0
2018-04-10 10:11:00,717.498,40.99562,255.9524,165.5208,0.0
2018-04-10 10:12:00,722.5856,41.06675,251.3566,164.8027,0.0
2018-04-10 10:13:00,717.3174,41.41425,256.1775,160.6188,0.0
2018-04-10 10:14:00,723.3848,41.810590000000005,258.4114,163.0566,0.0
2018-04-10 10:15:00,722.2084,42.24685,251.0345,160.5161,0.0
2018-04-10 10:16:00,722.5387,42.12331,251.2346,161.1824,0.0
2018-04-10 10:17:00,715.1754,42.38261,254.4595,157.8751,0.0
2018-04-10 10:18:00,719.5369999999999,42.41595,251.5325,159.1227,0.0
2018-04-10 10:19:00,720.5182,42.7294,248.0242,164.6322,0.0
2018-04-10 10:20:00,735.9113,42.7294,253.0904,164.25599999999997,0.0
2018-04-10 10:21:00,714.0688,43.24311,253.6677,163.4783,0.0
2018-04-10 10:22:00,716.9241,43.1591,255.712,159.0264,0.0
2018-04-10 10:23:00,721.63,42.87626,252.683,158.2469,0.0
2018-04-10 10:24:00,721.4972,42.93974,250.9509,156.5384,0.0
2018-04-10 10:25:00,723.3475,42.97954,260.3041,156.607,0.0
2018-04-10 10:26:00,719.9695,42.82136,251.8965,155.5353,0.0
2018-04-10 10:27:00,727.7084,42.57609,254.8972,159.2052,0.0
2018-04-10 10:28:00,718.5575,42.00601,268.6769,160.5969,0.0
2018-04-10 10:29:00,716.5276,42.24088,258.5518,162.0278,0.0
2018-04-10 10:30:00,720.0237,42.15207,259.2702,164.4063,0.0
2018-04-10 10:31:00,723.9302,42.2335,262.1459,164.702,0.0
2018-04-10 10:32:00,718.3695,42.38372,250.4053,164.4151,0.0
2018-04-10 10:33:00,719.7359,41.9567,253.9226,163.6423,0.0
2018-04-10 10:34:00,724.7598,42.01049,250.2985,160.5978,0.0
2018-04-10 10:35:00,722.4631,42.59989,252.2197,156.2837,0.0
2018-04-10 10:36:00,718.4433,42.60719,251.5624,157.0594,0.0
2018-04-10 10:37:00,718.3893,42.45658,257.8238,156.5882,0.0
2018-04-10 10:38:00,719.2465,42.63451,259.4431,160.7396,0.0
2018-04-10 10:39:00,717.8839999999999,42.797540000000005,266.9428,159.6597,0.0
2018-04-10 10:40:00,718.8828,42.87254,266.2925,162.8429,0.0
2018-04-10 10:41:00,715.7761,42.66391,266.1639,160.9944,0.0
2018-04-10 10:42:00,718.9216,42.62321,262.5312,160.264,0.0
2018-04-10 10:43:00,718.3580000000001,42.928740000000005,263.7572,159.9606,0.0
2018-04-10 10:44:00,721.0775,43.08558,261.9416,162.2438,0.0
2018-04-10 10:45:00,714.957,43.73769,262.902,161.3797,0.0
2018-04-10 10:46:00,718.9449,44.65106,262.0256,159.7986,0.0
2018-04-10 10:47:00,715.9995,44.65229,258.6387,158.6047,0.0
2018-04-10 10:48:00,720.502,44.59336,254.9254,158.2636,0.0
2018-04-10 10:49:00,717.4886,44.96446,266.5554,163.4148,0.0
2018-04-10 10:50:00,717.0,45.20619,269.5991,163.4314,0.0
2018-04-10 10:51:00,717.7194,48.4073,263.6847,162.2382,0.0
2018-04-10 10:52:00,719.5393,46.20338,254.0994,160.1496,0.0
2018-04-10 10:53:00,718.2399,45.20431,267.1419,167.1178,0.0
2018-04-10 10:54:00,718.682,44.6781,260.5026,164.6142,0.0
2018-04-10 10:55:00,724.1321,44.77234,251.5678,161.7556,0.0
2018-04-10 10:56:00,723.2869,44.442440000000005,253.2205,163.6827,0.0
2018-04-10 10:57:00,720.2627,44.46772,255.3633,163.3031,0.0
2018-04-10 10:58:00,716.0042,45.08638,263.4503,164.7732,0.0
2018-04-10 10:59:00,714.204,44.75351,260.8375,168.2203,0.0
2018-04-10 11:00:00,728.3257,44.83004,264.3468,171.7665,0.0
2018-04-10 11:01:00,728.3257,44.83004,264.3468,171.7665,0.0
2018-04-10 11:02:00,723.0139999999999,44.10432,262.6586,169.2357,0.0
2018-04-10 11:03:00,724.7073,43.78687,262.4114,168.707,0.0
2018-04-10 11:04:00,718.3255,43.58483,261.3448,164.0721,0.0
2018-04-10 11:05:00,717.0775,43.39426,257.8237,164.7565,0.0
2018-04-10 11:06:00,718.058,43.76419,257.5154,161.667,0.0
2018-04-10 11:07:00,717.9432,45.15558,260.8575,163.5619,0.0
2018-04-10 11:08:00,718.7944,47.38757,266.5202,165.4613,0.0
2018-04-10 11:09:00,717.9023,49.27252,265.1821,163.4356,0.0
2018-04-10 11:10:00,720.5544,50.44261,256.2973,168.6751,0.0
2018-04-10 11:11:00,715.2026,50.65915,262.1693,166.6228,0.0
2018-04-10 11:12:00,718.5944,51.0401,253.2742,163.1552,0.0
2018-04-10 11:13:00,719.2535,52.22793,263.2427,162.1207,0.0
2018-04-10 11:14:00,722.1301,52.28276,259.7269,163.2483,0.0
2018-04-10 11:15:00,716.8234,52.21866,259.5291,160.0429,0.0
2018-04-10 11:16:00,721.9626,51.1123,256.2108,158.1787,0.0
2018-04-10 11:17:00,726.1249,50.91667,257.9805,154.2803,0.0
2018-04-10 11:18:00,716.9834,51.65437,257.7452,156.2389,0.0
2018-04-10 11:19:00,719.4143,51.81853,254.5988,159.2839,0.0
2018-04-10 11:20:00,719.1118,51.15898,259.1644,157.5478,0.0
2018-04-10 11:21:00,718.5648,51.19081,258.2484,161.4142,0.0
2018-04-10 11:22:00,721.5243,51.6843,265.44,161.9291,0.0
2018-04-10 11:23:00,718.7927,51.03978,252.4299,164.0413,0.0
2018-04-10 11:24:00,721.9037,50.23134,266.4093,163.0114,0.0
2018-04-10 11:25:00,722.0673,49.78708,266.6615,160.5944,0.0
2018-04-10 11:26:00,722.275,49.43852,262.6241,159.7591,0.0
2018-04-10 11:27:00,719.1991,48.93999,256.1472,160.287,0.0
2018-04-10 11:28:00,720.4414,48.25995,258.6105,160.6426,0.0
2018-04-10 11:29:00,725.0482,48.22265,255.8813,162.1528,0.0
2018-04-10 11:30:00,720.5936,48.2757,252.6217,161.4438,0.0
2018-04-10 11:31:00,719.5192,48.42361,274.5013,161.6948,0.0
2018-04-10 11:32:00,717.7302,48.41518,263.651,160.6006,0.0
2018-04-10 11:33:00,718.0062,47.236270000000005,264.5019,157.4772,0.0
2018-04-10 11:34:00,722.1208,47.12516,264.4922,162.1321,0.0
2018-04-10 11:35:00,717.1295,46.50718,275.8008,158.1163,0.0
2018-04-10 11:36:00,721.7606,45.30838,268.5815,158.8764,0.0
2018-04-10 11:37:00,720.9061,43.92542,258.966,161.2911,0.0
2018-04-10 11:38:00,721.0327,43.18293,258.2408,159.933,0.0
2018-04-10 11:39:00,719.1117,42.45421,263.7854,162.4236,0.0
2018-04-10 11:40:00,719.1312,42.05257,256.4301,163.2156,0.0
2018-04-10 11:41:00,719.3712,41.69251,259.1838,159.7469,0.0
2018-04-10 11:42:00,719.0274,42.23971,259.4763,159.5883,0.0
2018-04-10 11:43:00,716.7710000000001,42.496190000000006,264.1703,160.0208,0.0
2018-04-10 11:44:00,720.6244,42.83165,272.553,163.6154,0.0
2018-04-10 11:45:00,718.2701,42.19774,261.432,163.9659,0.0
2018-04-10 11:46:00,718.8556,42.73814,258.7907,160.9482,0.0
2018-04-10 11:47:00,717.0684,43.11256,269.988,159.2007,0.0
2018-04-10 11:48:00,720.1508,43.45822,263.2864,161.9381,0.0
2018-04-10 11:49:00,719.5262,43.75918,260.1683,164.46900000000002,0.0
2018-04-10 11:50:00,725.6016,43.74681,263.3892,164.0235,0.0
2018-04-10 11:51:00,718.9935,43.74681,261.5692,163.1537,0.0
2018-04-10 11:52:00,717.2131,44.73503,261.9489,163.5056,0.0
2018-04-10 11:53:00,727.2575,43.64066,263.846,163.9516,0.0
2018-04-10 11:54:00,720.2133,43.62133,260.58,161.3952,0.0
2018-04-10 11:55:00,718.556,43.95653,260.4922,161.4482,0.0
2018-04-10 11:56:00,719.296,44.31157,259.0856,161.966,0.0
2018-04-10 11:57:00,714.9445,44.50631,280.6899,164.3908,0.0
2018-04-10 11:58:00,714.0107,46.03165,272.5883,161.9411,0.0
2018-04-10 11:59:00,723.2941,46.21491,261.7722,162.0264,0.0
2018-04-10 12:00:00,717.5555,45.92196,261.6996,161.5952,0.0
2018-04-10 12:01:00,717.5555,45.92196,261.6996,161.5952,0.0
2018-04-10 12:02:00,715.7694,44.59441,259.8938,159.582,0.0
2018-04-10 12:03:00,718.2289,44.23841,260.5864,157.55700000000002,0.0
2018-04-10 12:04:00,721.9666,43.94515,263.315,155.7691,0.0
2018-04-10 12:05:00,715.9091,43.72206,281.7037,158.513,0.0
2018-04-10 12:06:00,723.7609,43.85522,251.9307,157.3906,0.0
2018-04-10 12:07:00,723.2141,44.393,260.5262,155.3485,0.0
2018-04-10 12:08:00,719.8784,43.55704,256.438,154.8527,0.0
2018-04-10 12:09:00,720.1288,43.66835,255.9288,155.2995,0.0
2018-04-10 12:10:00,725.9581,43.52983,258.156,155.7253,0.0
2018-04-10 12:11:00,718.8863,43.38511,259.8487,155.1156,0.0
2018-04-10 12:12:00,716.5519,43.90577,258.8256,155.0124,0.0
2018-04-10 12:13:00,716.6451,43.423190000000005,261.395,155.5745,0.0
2018-04-10 12:14:00,717.8519,42.93857,261.9305,157.7928,0.0
2018-04-10 12:15:00,719.5154,43.62421,258.1273,156.1199,0.0
2018-04-10 12:16:00,719.5671,44.12966,260.4102,159.5716,0.0
2018-04-10 12:17:00,717.8099,43.44328,269.3234,158.505,0.0
2018-04-10 12:18:00,724.9796,43.052690000000005,258.7662,158.0258,0.0
2018-04-10 12:19:00,717.6627,43.23949,271.1446,159.6148,0.0
2018-04-10 12:20:00,726.1054,42.55817,256.3368,159.4796,0.0
2018-04-10 12:21:00,722.1302,42.74622,261.5964,164.0995,0.0
2018-04-10 12:22:00,714.7773,42.4413,263.5283,166.7777,0.0
2018-04-10 12:23:00,719.3975,42.12637,262.7719,164.0969,0.0
2018-04-10 12:24:00,716.342,42.15212,266.6006,161.72799999999998,0.0
2018-04-10 12:25:00,724.0219,42.46508,260.0923,156.4376,0.0
2018-04-10 12:26:00,717.5565,42.31955,273.0071,155.1547,0.0
2018-04-10 12:27:00,725.3809,42.0549,275.2675,160.0859,0.0
2018-04-10 12:28:00,716.2158,42.71977,258.066,163.0518,0.0
2018-04-10 12:29:00,727.0565,42.89544,260.6686,164.5972,0.0
2018-04-10 12:30:00,726.1415,43.27535,249.4369,168.7468,0.0
2018-04-10 12:31:00,720.1761,43.330940000000005,254.9821,163.654,0.0
