timestamp,sensor_25,sensor_11,sensor_36,sensor_34,machine_status
2018-07-05 12:11:00,759.3808,48.80967,601.9517,278.2328,0.0
2018-07-05 12:12:00,758.8771,48.05271,602.6857,280.8882,0.0
2018-07-05 12:13:00,756.8904,48.60603,608.433,274.5758,0.0
2018-07-05 12:14:00,757.7025,50.07047,606.9908,266.253,0.0
2018-07-05 12:15:00,760.6,49.79832,598.4117,265.0662,0.0
2018-07-05 12:16:00,761.587,48.91208,592.0488,262.2848,0.0
2018-07-05 12:17:00,763.5664,48.27468,594.491,260.7913,0.0
2018-07-05 12:18:00,758.7572,49.04221,598.7409,261.9601,0.0
2018-07-05 12:19:00,763.5524,49.04216,587.2912,274.009,0.0
2018-07-05 12:20:00,762.8049,49.56302,580.8919999999999,277.7377,0.0
2018-07-05 12:21:00,765.6694,51.24949,581.6497,283.7077,0.0
2018-07-05 12:22:00,760.6646,53.51485,592.1046,282.1682,0.0
2018-07-05 12:23:00,755.8306,54.26163,606.0341,279.951,0.0
2018-07-05 12:24:00,762.4202,53.62904,600.5409,267.9934,0.0
2018-07-05 12:25:00,758.2274,54.73288,604.6155,260.9181,0.0
2018-07-05 12:26:00,759.3226,54.95103,607.1815,265.3417,0.0
2018-07-05 12:27:00,762.7285,54.8153,597.9565,266.1374,0.0
2018-07-05 12:28:00,761.9689,55.23115,596.4092,271.9218,0.0
2018-07-05 12:29:00,760.0934,55.29179,594.1492,280.0928,0.0
2018-07-05 12:30:00,759.587,54.973130000000005,587.0127,281.0232,0.0
2018-07-05 12:31:00,759.3527,55.60186,592.17,284.2613,0.0
2018-07-05 12:32:00,764.0012,55.829530000000005,596.9792,281.3493,0.0
2018-07-05 12:33:00,761.8906,55.76315,604.318,281.5406,0.0
2018-07-05 12:34:00,761.3805,55.75386,606.0362,280.3076,0.0
2018-07-05 12:35:00,761.5868,55.13804,604.8432,280.0702,0.0
2018-07-05 12:36:00,764.4382,54.71011,610.191,273.9163,0.0
2018-07-05 12:37:00,761.321,54.34778000000001,602.4568,273.3803,0.0
2018-07-05 12:38:00,758.1403,54.42553,601.6249,276.1753,0.0
2018-07-05 12:39:00,762.4398,53.31237,601.1732,274.5896,0.0
2018-07-05 12:40:00,758.5265,52.7958,597.5643,267.6665,0.0
2018-07-05 12:41:00,757.4491,52.59496,603.2556,266.5769,0.0
2018-07-05 12:42:00,755.768,52.23109,603.9028,271.5401,0.0
2018-07-05 12:43:00,761.4385,51.21767,604.3643,277.5087,0.0
2018-07-05 12:44:00,758.5002,51.22591,601.8255,271.1505,0.0
2018-07-05 12:45:00,754.8301,51.12695,605.3488,267.9999,0.0
2018-07-05 12:46:00,760.3652,49.669990000000006,594.4855,272.9566,0.0
2018-07-05 12:47:00,763.6959,49.11489,590.9842,286.0895,0.0
2018-07-05 12:48:00,760.3783,49.46011,596.6747,285.5371,0.0
2018-07-05 12:49:00,758.9955,49.69626,602.8375,285.5975,0.0
2018-07-05 12:50:00,761.3564,49.19787,598.0969,281.6793,0.0
2018-07-05 12:51:00,758.1797,49.26443,599.8693,279.6627,0.0
2018-07-05 12:52:00,758.2289,49.26443,596.3583,275.1892,0.0
2018-07-05 12:53:00,754.3319,48.69363,602.2228,283.4911,0.0
2018-07-05 12:54:00,755.8133,49.14812,591.8916,282.2193,0.0
