timestamp,sensor_25,sensor_11,sensor_36,sensor_34,machine_status
2018-05-16 15:18:00,699.1406,38.27133,216.0481,174.2855,0.0
2018-05-16 15:19:00,698.3528,37.86693,206.8316,174.2162,0.0
2018-05-16 15:20:00,698.0306,38.17052,209.0954,180.0626,0.0
2018-05-16 15:21:00,699.4604,38.52185,208.7798,180.8337,0.0
2018-05-16 15:22:00,702.1345,38.48032,210.1961,176.5887,0.0
2018-05-16 15:23:00,695.6708,38.29861,216.7187,176.3603,0.0
2018-05-16 15:24:00,707.9897,38.54435,208.4699,173.9367,0.0
2018-05-16 15:25:00,697.7179,38.40491,220.0762,173.4607,0.0
2018-05-16 15:26:00,696.9446,38.69912,213.1376,175.8071,0.0
2018-05-16 15:27:00,699.6017,39.31971,209.9034,175.5841,0.0
2018-05-16 15:28:00,695.7706,38.88173,210.8518,175.491,0.0
2018-05-16 15:29:00,708.6875,38.89689,204.6491,180.0619,0.0
2018-05-16 15:30:00,691.8055,38.72665,208.783,180.4339,0.0
2018-05-16 15:31:00,696.0824,38.53389,214.5269,181.7491,0.0
2018-05-16 15:32:00,697.3165,38.35894,207.8087,180.2949,0.0
2018-05-16 15:33:00,697.9105,38.41926,211.5704,176.9227,0.0
2018-05-16 15:34:00,697.6744,37.57969,212.3305,174.2645,0.0
2018-05-16 15:35:00,699.8274,37.43951,210.4525,175.6738,0.0
2018-05-16 15:36:00,696.4191,37.25897,219.4119,177.4724,0.0
2018-05-16 15:37:00,696.6238,37.80777,205.8863,179.3713,0.0
2018-05-16 15:38:00,695.8573,37.7616,219.7438,180.9226,0.0
2018-05-16 15:39:00,696.3917,37.379,210.4488,180.1596,0.0
2018-05-16 15:40:00,697.9808,37.20487,215.5741,180.3257,0.0
2018-05-16 15:41:00,699.9143,37.01484,209.414,179.1373,0.0
2018-05-16 15:42:00,700.7843,36.930620000000005,214.0416,179.1179,0.0
2018-05-16 15:43:00,697.0413,36.72818,216.8008,178.6599,0.0
2018-05-16 15:44:00,699.4487,36.62899,221.3818,178.2728,0.0
2018-05-16 15:45:00,697.9732,36.43842,213.515,179.1331,0.0
2018-05-16 15:46:00,698.4172,36.5001,214.1929,182.5568,0.0
2018-05-16 15:47:00,694.2783,36.78074,216.6442,182.0677,0.0
2018-05-16 15:48:00,702.0555,36.69077,210.8435,181.3018,0.0
2018-05-16 15:49:00,696.1444,36.74779,214.202,182.435,0.0
2018-05-16 15:50:00,698.1787,36.306340000000006,219.7676,180.5211,0.0
2018-05-16 15:51:00,696.2667,36.74017,218.2976,182.4296,0.0
2018-05-16 15:52:00,697.5399,36.65754,218.5974,178.4708,0.0
2018-05-16 15:53:00,701.7932,36.30436,225.3957,182.3608,0.0
2018-05-16 15:54:00,700.878,36.03772,222.765,180.6644,0.0
2018-05-16 15:55:00,697.7977,35.99649,214.9637,181.8943,0.0
2018-05-16 15:56:00,699.707,35.79802,221.2107,182.4536,0.0
2018-05-16 15:57:00,699.2318,35.62591,217.1912,181.055,0.0
2018-05-16 15:58:00,701.426,35.90891,224.5563,181.5701,0.0
2018-05-16 15:59:00,700.424,35.59967,218.5816,177.8783,0.0
2018-05-16 16:00:00,696.8127,34.914359999999995,214.0835,182.1216,0.0
2018-05-16 16:01:00,696.8127,34.914359999999995,214.0835,182.1216,0.0
2018-05-16 16:02:00,701.4802,34.980940000000004,222.512,179.8076,0.0
2018-05-16 16:03:00,701.3745,34.83011,216.8146,175.3258,0.0
2018-05-16 16:04:00,700.6429,34.441,215.5202,174.9023,0.0
2018-05-16 16:05:00,701.7616,34.66132,220.3663,171.9856,0.0
2018-05-16 16:06:00,698.9902,34.52588,211.3392,172.8639,0.0
2018-05-16 16:07:00,701.5434,34.78025,212.196,175.6095,0.0
2018-05-16 16:08:00,699.7551,34.82025,215.3517,174.77599999999998,0.0
2018-05-16 16:09:00,697.2196,35.22201,218.5033,170.8339,0.0
2018-05-16 16:10:00,696.7404,35.446090000000005,215.8942,167.903,0.0
2018-05-16 16:11:00,699.587,35.19913,213.006,166.5819,0.0
2018-05-16 16:12:00,700.3809,34.93199,219.3943,168.2943,0.0
2018-05-16 16:13:00,699.1685,35.02729,213.7208,170.3725,0.0
2018-05-16 16:14:00,701.2521,35.0651,220.1801,169.2891,0.0
2018-05-16 16:15:00,705.1146,35.21733,217.8985,170.1258,0.0
2018-05-16 16:16:00,686.7432,35.29136,213.2354,164.0457,0.0
2018-05-16 16:17:00,702.8619,35.16154,211.2419,158.9424,0.0
2018-05-16 16:18:00,720.4228,35.28273,206.09,165.2957,0.0
2018-05-16 16:19:00,716.6478,35.30587,206.7114,164.6524,0.0
2018-05-16 16:20:00,692.0062,35.10584,207.9947,165.0287,0.0
2018-05-16 16:21:00,696.3314,35.53801,208.3625,168.31900000000002,0.0
2018-05-16 16:22:00,700.0117,35.70478,221.7507,171.602,0.0
2018-05-16 16:23:00,704.0271,35.95377,207.5409,172.4748,0.0
2018-05-16 16:24:00,695.6525,35.88851,217.271,172.3978,0.0
2018-05-16 16:25:00,698.6419,35.6827,204.2834,172.3812,0.0
2018-05-16 16:26:00,698.2688,35.50821,209.2427,173.4403,0.0
2018-05-16 16:27:00,698.6926,35.37377,210.3305,173.18599999999998,0.0
2018-05-16 16:28:00,698.8594,35.51999,210.7875,172.2464,0.0
2018-05-16 16:29:00,699.2478,35.27662,216.916,173.1173,0.0
2018-05-16 16:30:00,699.2227,35.27662,221.9552,171.7322,0.0
2018-05-16 16:31:00,712.7352,35.084509999999995,211.4779,174.5151,0.0
2018-05-16 16:32:00,695.2158,34.82035,207.9962,172.3388,0.0
2018-05-16 16:33:00,695.1874,34.82946,209.4206,169.5692,0.0
2018-05-16 16:34:00,698.3956,34.99071,212.2919,171.2746,0.0
2018-05-16 16:35:00,692.8732,36.13554,212.0672,170.8721,0.0
2018-05-16 16:36:00,693.4427,36.44725,220.3745,175.1855,0.0
2018-05-16 16:37:00,701.9752,36.49191,216.981,172.9136,0.0
2018-05-16 16:38:00,698.8072,37.1284,216.4681,171.2398,0.0
2018-05-16 16:39:00,700.7661,36.66349,209.7744,171.6555,0.0
