timestamp,sensor_25,sensor_11,sensor_36,sensor_34,machine_status
2018-04-15 12:30:00,640.9424,46.72013,923.6245,171.3193,0.0
2018-04-15 12:31:00,639.1357,46.75821,928.8891,169.8372,0.0
2018-04-15 12:32:00,644.7333,44.59254,926.1467,165.84900000000002,0.0
2018-04-15 12:33:00,649.8815,46.11821,917.2642,164.7207,0.0
2018-04-15 12:34:00,647.0338,46.82459,928.3588,164.9347,0.0
2018-04-15 12:35:00,644.8939,45.31998,926.317,164.9758,0.0
2018-04-15 12:36:00,641.0164,42.63727,928.4861,167.3042,0.0
2018-04-15 12:37:00,646.2617,43.04653,932.5568,167.2598,0.0
2018-04-15 12:38:00,654.5715,43.86481,921.6725,166.0133,0.0
2018-04-15 12:39:00,647.2367,46.05483,914.7897,164.1006,0.0
2018-04-15 12:40:00,647.5118,45.59422,912.5575,166.8844,0.0
2018-04-15 12:41:00,646.6475,49.05411,925.2286,165.1687,0.0
2018-04-15 12:42:00,644.3109,48.89515,911.8616,166.6499,0.0
2018-04-15 12:43:00,621.5737,47.1929,907.007,156.852,0.0
2018-04-15 12:44:00,666.2444,45.11408,882.2560000000001,146.372,0.0
2018-04-15 12:45:00,651.285,42.81989,908.2292,151.9361,0.0
2018-04-15 12:46:00,650.3376,44.43858,896.7478,152.0438,0.0
2018-04-15 12:47:00,649.0872,46.49876,894.4255,157.85399999999998,0.0
2018-04-15 12:48:00,650.1796,46.16567,899.5029,159.4878,0.0
2018-04-15 12:49:00,653.8356,42.16171,899.6356,164.1138,0.0
2018-04-15 12:50:00,649.5816,35.96216,913.2143,162.0305,0.0
2018-04-15 12:51:00,647.4305,44.96688,915.2105,164.8564,0.0
2018-04-15 12:52:00,649.2979,45.61448,921.5963,167.43400000000003,0.0
2018-04-15 12:53:00,652.9863,48.10886,920.4477,167.4283,0.0
2018-04-15 12:54:00,659.5032,47.92362,919.6378,166.1792,0.0
2018-04-15 12:55:00,649.4405,48.95333,911.3405,167.8685,0.0
2018-04-15 12:56:00,647.9559,46.66513,921.3606,162.3402,0.0
2018-04-15 12:57:00,646.8055,46.66513,910.1978,154.9209,0.0
2018-04-15 12:58:00,652.6721,45.90129,914.9178,152.3432,0.0
2018-04-15 12:59:00,653.874,46.47871,909.9434,154.9636,0.0
2018-04-15 13:00:00,654.6761,50.05921,896.4182,159.234,0.0
2018-04-15 13:01:00,654.6761,50.05921,896.4182,159.234,0.0
2018-04-15 13:02:00,651.6203,51.25113,901.0651,159.4601,0.0
2018-04-15 13:03:00,660.7309,50.8857,893.9733,157.46200000000002,0.0
2018-04-15 13:04:00,648.898,48.47683,885.6556,155.38299999999998,0.0
2018-04-15 13:05:00,645.1013,41.72958,907.6423,154.8411,0.0
2018-04-15 13:06:00,650.1849,41.56521,907.8799,153.9272,0.0
2018-04-15 13:07:00,651.1248,42.61724,915.4019,153.4329,0.0
2018-04-15 13:08:00,649.3517,41.32925,916.257,152.4519,0.0
2018-04-15 13:09:00,647.7201,44.59974,914.1846,153.503,0.0
2018-04-15 13:10:00,647.8445,44.31646,903.6014,150.6942,0.0
2018-04-15 13:11:00,647.7719999999999,47.32836,900.1419999999999,152.0499,0.0
2018-04-15 13:12:00,651.0063,49.0394,906.5458,150.9514,0.0
2018-04-15 13:13:00,653.2573,47.88377,902.5535,156.0631,0.0
2018-04-15 13:14:00,652.2855,45.87786,890.7784,161.5662,0.0
2018-04-15 13:15:00,649.8737,46.0275,884.9456,156.0043,0.0
2018-04-15 13:16:00,651.3488,46.50188,894.6212,155.8883,0.0
2018-04-15 13:17:00,658.7971,47.86958,888.8099,156.6934,0.0
2018-04-15 13:18:00,645.8076,47.88042,892.2098,160.1367,0.0
2018-04-15 13:19:00,642.1073,48.22348,900.3456,158.6765,0.0
2018-04-15 13:20:00,650.1469999999999,46.99523,892.3699,161.2009,0.0
2018-04-15 13:21:00,645.6144,43.855540000000005,910.6954,162.679,0.0
2018-04-15 13:22:00,648.1867,45.50755,911.0182,161.491,0.0
2018-04-15 13:23:00,653.1697,46.92007,895.5418,161.2458,0.0
2018-04-15 13:24:00,647.6487,46.70456,900.2504,161.2238,0.0
2018-04-15 13:25:00,643.2098,46.71523,920.1501,161.0388,0.0
2018-04-15 13:26:00,646.0601,49.03471,911.7692,162.80700000000002,0.0
2018-04-15 13:27:00,647.524,48.18966,916.1633,160.7645,0.0
2018-04-15 13:28:00,651.9492,48.00545,910.9763,160.5499,0.0
2018-04-15 13:29:00,651.9492,46.04569,910.9763,160.5499,0.0
2018-04-15 13:30:00,650.3642,43.22208,918.8741,159.3573,0.0
2018-04-15 13:31:00,648.5012,43.4459,920.6404,161.3466,0.0
2018-04-15 13:32:00,653.1743,44.81952,916.8521,160.953,0.0
2018-04-15 13:33:00,647.8939,47.31362,910.7732,160.66,0.0
2018-04-15 13:34:00,650.6334,46.94007,914.6379,156.6974,0.0
2018-04-15 13:35:00,651.2648,45.30273,906.2343,160.4196,0.0
2018-04-15 13:36:00,655.3406,44.78018,914.3174,161.8593,0.0
2018-04-15 13:37:00,650.278,47.20593,924.2598,159.3913,0.0
2018-04-15 13:38:00,653.1755,46.35003,901.6655,162.21,0.0
2018-04-15 13:39:00,654.5223,45.09104,903.5906,163.5305,0.0
2018-04-15 13:40:00,651.6264,46.9934,922.4479,160.8484,0.0
2018-04-15 13:41:00,651.7557,46.28346,919.0557,162.0745,0.0
2018-04-15 13:42:00,654.6656,45.09227,914.3663,162.0254,0.0
2018-04-15 13:43:00,661.2561,42.29981,914.4052,162.5401,0.0
2018-04-15 13:44:00,652.2078,42.9194,922.5103,160.7072,0.0
2018-04-15 13:45:00,652.0926,47.33058,911.5276,156.4201,0.0
2018-04-15 13:46:00,657.4246,46.66837,908.3705,158.5871,0.0
2018-04-15 13:47:00,651.0354,45.67256,906.8286,162.9554,0.0
2018-04-15 13:48:00,649.1371,46.07812,914.5553,160.916,0.0
2018-04-15 13:49:00,652.576,45.955740000000006,914.0956,164.7755,0.0
2018-04-15 13:50:00,651.8137,42.99136,917.2637,159.8936,0.0
2018-04-15 13:51:00,649.138,42.99136,918.4263,163.0182,0.0
2018-04-15 13:52:00,646.7281,45.232690000000005,912.059,161.5783,0.0
2018-04-15 13:53:00,652.7863,45.4548,917.5198,162.0929,0.0
2018-04-15 13:54:00,650.732,46.10411,922.7181,163.1496,0.0
2018-04-15 13:55:00,651.015,46.93401,905.519,157.9555,0.0
2018-04-15 13:56:00,646.9431,47.14365,916.3077,155.7351,0.0
2018-04-15 13:57:00,651.197,46.54671,911.4027,155.709,0.0
2018-04-15 13:58:00,651.7435,45.12282,912.6364,156.3284,0.0
2018-04-15 13:59:00,650.4045,42.95714,897.4991,159.2223,0.0
2018-04-15 14:00:00,648.3386,45.35832,906.5885,156.5979,0.0
2018-04-15 14:01:00,648.3386,45.35832,906.5885,156.5979,0.0
2018-04-15 14:02:00,650.1984,46.58118,895.5313,151.1226,0.0
2018-04-15 14:03:00,650.7905,45.99577,900.4830000000001,155.5264,0.0
2018-04-15 14:04:00,651.6751,44.42268,902.0665,151.1433,0.0
