timestamp,Unnamed: 0,sensor_00,sensor_01,sensor_02,sensor_03,sensor_04,sensor_05,sensor_06,sensor_07,sensor_08,sensor_09,sensor_10,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_16,sensor_17,sensor_18,sensor_19,sensor_20,sensor_21,sensor_22,sensor_23,sensor_24,sensor_25,sensor_26,sensor_27,sensor_28,sensor_29,sensor_30,sensor_31,sensor_32,sensor_33,sensor_34,sensor_35,sensor_36,sensor_37,sensor_38,sensor_39,sensor_40,sensor_41,sensor_42,sensor_43,sensor_44,sensor_45,sensor_46,sensor_47,sensor_48,sensor_49,sensor_50,sensor_51,machine_status
2018-05-17 15:18:00,67158,2.474248,48.17708,53.03819,43.22916,629.2824,76.14961,13.35359,15.588829999999998,14.98843,15.08247,40.08658,41.94669,34.265440000000005,1.827495,421.3439,,465.1305,468.1209,2.61332,668.4284,400.7455,879.4847,502.1274,1004.589,632.3027,724.4895,872.0239999999999,537.0287,1153.554,821.686,663.8889,953.1249,880.6676,587.4411,167.9064,354.0364,303.1426,56.490930000000006,44.27083,40.36458,70.05208,33.85416,36.197914123535206,44.79166,41.95602,39.35185,46.875,40.79861,61.9213,51.21528,166.6667,213.831,0.0
2018-05-17 15:19:00,67159,2.470313,48.13368,52.99479,43.229164123535206,640.7407,76.64294,13.25231,15.5816,14.85822,15.11863,40.07193,41.84642,34.17453,1.743061,420.1221,,464.0738,468.3747,2.614218,669.2919,398.7401,882.2034,501.7148,1000.826,632.908,720.7125,871.5642,537.2635,1153.609,822.0707,660.1852,970.8333,876.1768,587.8212,167.7584,358.3274,304.1771,60.47567,44.01041,40.36458,71.61458,34.11458,36.197914123535206,45.57291,41.95602,39.6412,47.4537,40.50926,65.68287,50.92593,164.9306,214.6991,0.0
2018-05-17 15:20:00,67160,2.470313,48.13368,52.99479,43.229164123535206,640.7407,76.64294,13.25231,15.5816,14.85822,15.11863,40.07193,41.84642,34.17453,1.743061,421.6829,,463.7385,466.214,2.581106,666.9506,400.6331,889.4236,501.5267,1001.92,630.9504,723.6769,871.6223,530.9681,1153.2910000000002,812.5984,643.0555,977.6041,856.5074,603.415,166.3297,348.95300000000003,304.2186,60.61666,43.48958,39.58333,71.35416,34.1145820617676,36.197914123535206,45.83333,41.95602,39.6412048339844,48.03241,40.798610687255895,68.28703,50.9259262084961,168.1134,212.6736,0.0
2018-05-17 15:21:00,67161,2.466377,48.17708,53.03819,43.229164123535206,628.125,81.4571,13.34635,15.6684,15.11863,15.12587,40.36683,41.83275,34.61408,1.902271,420.4833,,464.7719,459.0456,2.50097,665.7136,399.1839,881.8021,500.0084,1000.21,633.3077,721.5508,870.7576,542.7432,1160.757,813.8004,646.7593,997.3958,883.8971,599.6627,161.2698,347.1219,287.4803,71.02541,43.48958,38.80208,70.3125,34.11458,36.197914123535206,45.83333,42.24537,39.6412048339844,48.90046,41.08796,70.8912,50.9259262084961,172.4537,208.6227,0.0
2018-05-17 15:22:00,67162,2.471296,48.17708,53.03819,43.229164123535206,625.1157,84.06836,13.38252,15.5816,14.879920000000002,15.11863,40.0249,41.9591,34.4147,1.982901,420.1246,,463.2416,473.2353,2.6623080000000003,666.3265,400.4019,880.7719,501.1791,1000.294,631.8947,723.9552,873.0123,564.3014,1153.043,838.3542,636.5740000000001,977.0833,916.3044,603.8286,160.2993,340.7868,299.7683,56.7464,44.53125,38.80208,69.27083,33.85416,36.197914123535206,45.57291,42.24537,39.6412048339844,49.47917,41.08796,72.04861,50.9259262084961,176.794,204.5718,0.0
2018-05-17 15:23:00,67163,2.471296,48.13368,53.03819,43.22916,628.5880000000001,82.82693,13.34635,15.625,15.03906,15.08247,40.03858,42.2644,34.38708,1.948225,420.5896,,463.6009,459.066,2.495813,666.8148,399.6637,882.2917,499.2583,999.4232,629.2875,723.2166,871.6209,545.3864,1151.022,828.1934,650.0,1008.333,890.2312,603.0262,163.7904,337.0293,288.6135,57.77213,45.57291,38.28125,66.40625,33.85416,36.197914123535206,44.79166,41.95602,39.6412048339844,50.34722,41.66667,72.62731,50.9259262084961,180.8449,201.6782,0.0
2018-05-17 15:24:00,67164,2.471296,48.17708,52.99479,43.27257,635.4166,85.03451,13.288479999999998,15.632229999999998,14.85822,15.05353,39.66205,43.00655,34.38984,2.021747,420.3138,,464.7999,464.9143,2.576066,667.7343,400.1612,881.2008,502.8688,1001.19,631.3636,732.9529,873.6758,560.452,1158.862,827.6378,675.4630000000001,956.2499,905.5613,615.4305,163.9182,339.7672,285.6157,61.19859,46.09375,38.28125,64.32291,34.1145820617676,36.197914123535206,44.53125,41.95602,39.6412048339844,50.63657,41.08796,72.62731,50.9259262084961,183.4491,198.206,0.0
2018-05-17 15:25:00,67165,2.471296,48.1770820617676,53.03819,43.22916,640.3935,84.05645,13.288479999999998,15.70457,15.11863,15.05353,39.2049,43.08836,34.11076,1.914211,419.5389,,463.5965,464.9688,2.5667880000000003,667.1636,398.5811,879.5187,500.7704,999.7049,629.7017,723.3353,871.9127,548.8918,1150.663,818.0062,660.6481,1021.354,861.8486,604.9211,165.6494,342.4001,284.768,64.71214,47.39583,38.80208,62.76041,34.375,36.19791,43.48958,41.66667,39.6412,50.63657,41.08796,72.33796,50.92593,186.6319,195.3125,0.0
2018-05-17 15:26:00,67166,2.471296,48.1770820617676,52.99479,43.22916,626.0416,84.08409,13.41869,15.6684,14.91609,15.08247,39.25773,42.99957,34.12914,1.944635,421.023,,464.228,459.7934,2.530694,666.8349,400.2633,881.2793,502.0017,1001.794,632.7827,730.2634,874.5718,572.9584,1163.8010000000002,836.1277,644.4445,958.8541,930.8762,616.3219,161.4949,333.4587,287.2806,70.66351,48.69791,39.0625,62.23958,34.89583,35.67708,42.96875,41.08796,40.50926,50.34722,40.79861,71.18056,50.63657,188.6574,193.8657,0.0
2018-05-17 15:27:00,67167,2.471296,48.17708,53.125,43.27257,628.3564,84.6197,13.35359,15.6684,15.11863,15.11863,39.33225,42.97195,33.338390000000004,1.956809,420.295,,465.9843,450.826,2.432977,667.1266,400.5783,881.421,501.019,1000.292,635.5585,716.58,873.305,555.7216,1150.165,825.0953,671.2963,989.0624,899.4875,618.2946,164.0617,334.2167,281.3347,55.95178000000001,49.47916,39.58333,62.5,34.8958320617676,36.19791,42.96875,40.79861,41.08796,49.189820000000005,40.79861,70.60185,50.6365737915039,191.2616,192.1296,0.0
2018-05-17 15:28:00,67168,2.471296,48.13368,53.03819,43.27257,636.8055,86.31953,13.317420000000002,15.70457,15.33565,15.11863,39.50837,42.99227,32.352940000000004,2.021537,423.096,,467.2726,471.8173,2.640678,668.1426,400.9765,883.4634,500.7112,1002.37,632.1977,721.0076,871.7823,559.8954,1145.467,824.8915,688.4259,976.0416,899.6175,628.1345,163.8365,339.6184,282.1062,49.38994,49.21875,39.58333,65.625,34.8958320617676,36.197914123535206,42.96875,40.79861,41.95602,48.32176,41.08796,69.7338,50.63657,193.5764,191.2616,0.0
