timestamp,Unnamed: 0,sensor_00,sensor_01,sensor_02,sensor_03,sensor_04,sensor_05,sensor_06,sensor_07,sensor_08,sensor_09,sensor_10,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_16,sensor_17,sensor_18,sensor_19,sensor_20,sensor_21,sensor_22,sensor_23,sensor_24,sensor_25,sensor_26,sensor_27,sensor_28,sensor_29,sensor_30,sensor_31,sensor_32,sensor_33,sensor_34,sensor_35,sensor_36,sensor_37,sensor_38,sensor_39,sensor_40,sensor_41,sensor_42,sensor_43,sensor_44,sensor_45,sensor_46,sensor_47,sensor_48,sensor_49,sensor_50,sensor_51,machine_status
2018-07-25 02:00:00,165720,2.515567,44.35764,51.90972,44.0538177490234,630.5555419921881,66.4839,14.60503,16.70284,15.98669,15.16204,47.16371,55.92201,40.96321,18.81601,420.5854,,468.1131,465.6537,2.584406,667.3358,399.319,885.1246,533.3319,1091.343,627.3191,739.8383,979.5168,504.8734,1000.885,550.9492,699.5369999999999,992.7083,1010.802,536.4117,329.4025,495.8279,829.3859,40.02071,43.48958,33.07291,92.70833,33.59375,34.89583,52.08333,44.849540000000005,87.96296,106.1921,48.32176,268.8079,72.04861,,236.4005,0.0
2018-07-25 02:01:00,165721,2.515567,44.35764,51.90972,44.0538177490234,630.5555419921881,66.4839,14.60503,16.70284,15.98669,15.16204,47.16371,55.92201,40.96321,18.81601,420.5854,,468.1131,465.6537,2.584406,667.3358,399.319,885.1246,533.3319,1091.343,627.3191,739.8383,979.5168,504.8734,1000.885,550.9492,699.5369999999999,992.7083,1010.802,536.4117,329.4025,495.8279,829.3859,40.02071,43.48958,33.07291,92.70833,33.59375,34.89583,52.08333,44.849540000000005,87.96296,106.1921,48.32176,268.8079,72.04861,,236.4005,0.0
2018-07-25 02:02:00,165722,2.530324,44.44444,51.86632,44.0538177490234,633.5648193359381,66.68377,14.677370000000002,16.6522,15.94329,15.05353,46.81494,55.46292,41.38887,20.22276,420.265,,461.684,470.7748,2.63337,667.1862,400.2404,878.9299,533.03,1090.378,626.1514,738.4174,976.1027,487.5227,990.679,554.1009,692.1296,1007.812,991.3883,541.205,337.9934,505.0404,834.7692,19.44887,42.70833,33.0729141235352,94.01041,33.07291,34.375,52.60416,43.69213,91.14584,98.95834,47.4537,282.118,69.7338,,233.2176,0.0
2018-07-25 02:03:00,165723,2.515567,44.4444427490234,51.8663177490234,44.05382,633.7962646484381,67.17579,14.64844,16.6088,15.94329,15.05353,45.985490000000006,55.09383,42.19528,20.48516,421.7552,,463.617,465.1311,2.56483,665.4847,399.9063,881.8611,532.5876,1089.785,625.9869,740.6173,980.7271,500.4293,995.6863,565.0293,725.4630000000001,917.7083,1007.279,541.1354,329.6711,495.6195,827.9683,13.32306,42.96875,33.07291,92.96875,32.55208,34.11458,53.125,43.11343,90.85648,91.14584,46.2963,286.7477,68.28703,,230.3241,0.0
2018-07-25 02:04:00,165724,2.528357,44.44444,51.8663177490234,44.09722,640.50927734375,70.14259,14.60503,16.6522,15.98669,15.08247,44.68762,55.06177,42.13773,20.967,420.6141,,461.7384,457.7229,2.4789060000000003,667.6734,401.2617,880.0814,533.894,1092.427,631.3887,741.7701,983.2449,501.256,986.4432,572.6355,700.0,947.3958,1005.09,565.7297,333.5602,498.4716,826.5713,7.685896,43.22916,33.59375,89.58333,32.55208,34.1145820617676,52.60416,42.53472,87.38426,83.04398,45.42824,292.2454,66.84028,,228.2986,0.0
2018-07-25 02:05:00,165725,2.518518,44.35764,51.86632,44.05382,636.5740966796881,69.70652,14.60503,16.70284,15.94329,15.11863,44.11621,55.05116,41.76942,21.93942,420.3202,,464.23,456.8506,2.479665,666.9601,399.2747,880.4594,533.8223,1092.119,629.6097,738.322,981.5046,503.5968,985.4996,566.4449,703.2407,919.2708,1004.699,543.0445,334.5553,491.8358,808.7403,21.17062,43.22916,33.85416,86.45833,33.07291,34.1145820617676,51.30208,42.24537,83.62269,76.96759,44.849540000000005,301.2153,65.10416,,225.9838,0.0
2018-07-25 02:06:00,165726,2.5293400000000004,44.44444,51.90972,44.05382,638.773132324219,67.78087,14.6412,16.6522,15.94329,15.08247,42.92989,54.80701,41.54272,21.56585,419.8516,,460.6366,464.7426,2.55124,667.9738,398.9403,881.1813,536.0738,1090.471,628.7495,741.9042,981.1304,498.5481,1002.643,588.2701,683.7963,952.6041,1000.568,545.6699,338.6349,500.5163,811.5753,29.45353,43.22916,33.85416,82.03125,33.07291,34.1145820617676,49.73958,43.11343,79.28241,71.46991,44.56018,306.4236,63.94676,,224.2477,0.0
2018-07-25 02:07:00,165727,2.518518,44.48785,51.86632,44.09722,638.773132324219,67.43579,14.64844,16.70284,15.98669,15.010129999999998,43.17177,54.27278,41.31399999999999,19.80232,420.5262,,463.6646,465.7396,2.582048,668.6258,399.5945,882.9772,536.4656,1093.256,629.1456,741.8093,982.5592,488.067,1005.903,542.9762,682.8704,949.9999,989.1765,542.4975,344.6384,504.0881,802.3807,20.11067,43.22916,33.59375,81.25,33.07291,34.1145820617676,48.17708,45.42824,74.36343000000001,67.12963,43.69213,305.8449,62.78935,,222.5116,0.0
2018-07-25 02:08:00,165728,2.5293400000000004,44.44444,51.8663177490234,44.0972213745117,634.25927734375,66.92563,14.71354,16.6522,15.99392,15.010129999999998,44.10468,53.30701,41.06157,19.250120000000003,420.8491,,462.3827,468.747,2.61843,666.4155,399.526,879.6713,533.0546,1092.729,626.8943,741.3239,980.1138,504.3911,1001.058,571.2225,708.7963,958.8541,988.0802,539.2346,343.5957,502.5041,799.7596,10.48986,43.48958,32.8125,81.25,33.07291,34.11458,47.39583,47.4537,70.60185,63.65741,43.11343,294.2708,62.21065,,220.4861,0.0
2018-07-25 02:09:00,165729,2.515567,44.35764,51.8663177490234,44.0972213745117,634.375,66.83507,14.677370000000002,16.6522,15.90712,15.08247,44.264520000000005,52.56276,41.86082,19.15801,420.6744,,464.349,463.2034,2.546751,666.8456,400.0231,879.6719,536.0101,1093.357,631.8969,742.1948,982.299,498.2046,1013.406,556.229,701.8519,984.8958,973.9425,543.1257,335.5475,506.4449,809.2623,0.9558752,43.48958,32.5520820617676,83.59375,32.8125,33.85416,46.875,47.4537,66.55093000000001,60.76389,43.11343,280.9606,61.05324,,218.75,0.0
