timestamp,groupname,sensor_01,sensor_02,sensor_03,sensor_04,sensor_05,sensor_06,sensor_07,sensor_08,sensor_09,sensor_10,sensor_11,sensor_12,sensor_13,sensor_14,sensor_16,sensor_17,sensor_18,sensor_19,sensor_20,sensor_21,sensor_22,sensor_23,sensor_24,sensor_25,sensor_26,sensor_27,sensor_28,sensor_29,sensor_30,sensor_31,sensor_32,sensor_33,sensor_34,sensor_35,sensor_36,sensor_37,sensor_38,sensor_39,sensor_40,sensor_41,sensor_42,sensor_43,sensor_44,sensor_45,sensor_46,sensor_47,sensor_48,sensor_49,machine_status
2022-09-01 05:06:00,2-4,45.297698974609375,51.8394660949707,44.09242630004883,635.953125,74.8892822265625,14.410608291625977,16.241090774536133,15.541847229003906,15.146543502807617,49.058284759521484,49.15473556518555,33.0263786315918,14.722345352172852,422.1381530761719,465.00799560546875,461.9471435546875,2.5225160121917725,664.8804931640625,398.63482666015625,875.8834228515625,531.3372802734375,1079.756591796875,625.266357421875,729.3189697265625,961.1265869140625,513.1632080078125,1066.2171630859375,588.57666015625,688.6383056640625,1012.590087890625,1007.6695556640625,547.9608764648438,292.0286865234375,497.88043212890625,736.237060546875,41.493003845214844,51.858768463134766,34.28975296020508,73.29524230957031,35.198036193847656,35.118648529052734,46.87981033325195,43.600337982177734,42.22997283935547,48.13734817504883,47.05206298828125,140.1930694580078,55.10498809814453,0.0
2022-09-01 05:07:00,2-4,44.564186096191406,51.958335876464844,43.695945739746094,635.7855834960938,77.00578308105469,14.410634994506836,16.42416763305664,15.624826431274414,15.251204490661621,48.295738220214844,48.15573501586914,34.07277297973633,15.699352264404297,418.7669372558594,467.7217102050781,469.5755310058594,2.497157335281372,668.8804931640625,400.4003601074219,878.7543334960938,530.319580078125,1081.1151123046875,625.1629028320312,736.440673828125,965.1468505859375,476.47747802734375,1031.4744873046875,622.0609130859375,690.5494384765625,958.2184448242188,959.23779296875,544.439208984375,301.3266296386719,506.22735595703125,733.8964233398438,35.633853912353516,51.27592086791992,33.879119873046875,81.83964538574219,35.03013229370117,34.75455856323242,46.91169738769531,44.08154296875,40.714542388916016,48.379398345947266,46.92393112182617,133.7471160888672,56.23218536376953,0.0
2022-09-01 05:08:00,2-4,44.89397048950195,52.292930603027344,43.42211151123047,636.3811645507812,77.28340148925781,14.35964584350586,16.38637351989746,15.80092716217041,15.233721733093262,47.94663619995117,49.4177360534668,32.75734329223633,14.962093353271484,420.76739501953125,463.0617980957031,467.96014404296875,2.587664842605591,664.8926391601562,399.6943664550781,876.7150268554688,531.1847534179688,1082.299560546875,631.0368041992188,740.4597778320312,961.979736328125,535.37841796875,1054.6678466796875,592.47412109375,690.0995483398438,959.4177856445312,897.570068359375,534.7571411132812,292.2138671875,496.9105224609375,749.8878784179688,34.985958099365234,50.07470703125,35.04511260986328,77.6833267211914,36.231910705566406,34.816436767578125,46.80907440185547,43.695159912109375,40.12803649902344,45.86164474487305,47.238914489746094,142.29188537597656,52.258567810058594,0.0
2022-09-01 05:09:00,2-4,45.11142349243164,51.778968811035156,44.02524948120117,636.6823120117188,72.43766784667969,14.371809959411621,16.280174255371094,15.586732864379883,14.981099128723145,44.75566482543945,50.3670654296875,34.047279357910156,14.37890338897705,421.65777587890625,466.6046142578125,471.1163330078125,2.615929126739502,663.995849609375,398.60296630859375,880.5717163085938,528.519775390625,1081.46875,625.6124267578125,734.7186279296875,957.308837890625,510.7889404296875,1049.942626953125,600.6055908203125,674.6058959960938,969.4937744140625,1045.14404296875,549.3301391601562,300.8106994628906,500.30462646484375,728.5631103515625,39.49642562866211,51.69279479980469,35.54829406738281,79.07816314697266,34.8804931640625,35.01664352416992,47.589561462402344,42.57154083251953,39.97834777832031,47.75191116333008,53.42592239379883,153.0126190185547,51.263851165771484,0.0
2022-09-01 05:10:00,2-4,44.929630279541016,51.56777572631836,43.567874908447266,633.7894287109375,73.455322265625,14.375309944152832,16.29994773864746,15.784360885620117,15.169465065002441,46.40921401977539,48.092044830322266,32.48249435424805,14.642278671264648,420.3294677734375,468.39361572265625,461.1997985839844,2.6008248329162598,664.31005859375,397.6939697265625,878.9937744140625,529.7445678710938,1080.4423828125,624.8441162109375,738.2070922851562,960.2080078125,481.8125,1041.734619140625,593.5887451171875,694.9722290039062,1001.8663940429688,1023.427001953125,540.0575561523438,306.6658630371094,520.5067749023438,715.0875244140625,40.9964714050293,51.54686737060547,35.025367736816406,82.15928649902344,34.73014831542969,34.65983581542969,44.728271484375,42.52533721923828,40.537227630615234,47.870567321777344,46.49979019165039,142.36935424804688,52.294471740722656,0.0
2022-09-01 05:11:00,2-4,44.717647552490234,52.20896530151367,43.44171905517578,633.4932250976562,71.56828308105469,14.44990348815918,16.429338455200195,15.52200698852539,15.292525291442871,47.470279693603516,49.388675689697266,34.876953125,13.704269409179688,418.68817138671875,474.766845703125,461.5718078613281,2.6224944591522217,663.4014282226562,399.9041442871094,881.395751953125,527.8543701171875,1079.05224609375,629.7468872070312,734.3673095703125,958.8297119140625,508.016357421875,1064.9761962890625,586.6835327148438,690.3800659179688,963.0787963867188,960.5767822265625,548.3699951171875,296.20013427734375,514.4259033203125,717.1585083007812,36.98958206176758,50.48640823364258,35.398860931396484,83.67440032958984,35.73614501953125,34.90788650512695,45.29692840576172,43.704132080078125,39.70481872558594,45.96563720703125,48.399654388427734,138.2185821533203,50.11884307861328,0.0
2022-09-01 05:12:00,2-4,45.01726531982422,51.44762420654297,43.752593994140625,635.557373046875,73.22566223144531,14.365053176879883,16.39963150024414,16.064788818359375,15.089300155639648,47.33889389038086,49.78740692138672,34.0789680480957,14.47465991973877,421.6955871582031,469.1701354980469,466.1687316894531,2.6138408184051514,666.687255859375,399.07696533203125,878.2542114257812,527.7989501953125,1080.446533203125,625.1898803710938,739.05419921875,959.783935546875,514.1046142578125,1081.12451171875,616.7957763671875,692.1807861328125,1004.3924560546875,1048.9677734375,538.9530639648438,305.1718444824219,517.7906494140625,749.9992065429688,37.029293060302734,50.14775085449219,34.018245697021484,83.151611328125,34.48783493041992,34.44580078125,46.02849197387695,42.4743766784668,40.88470458984375,44.48408508300781,48.8414306640625,146.26611328125,54.370506286621094,0.0
2022-09-01 05:13:00,2-4,44.68109893798828,51.596588134765625,43.26468276977539,639.9678344726562,73.44212341308594,14.505183219909668,16.568767547607422,15.60593032836914,15.2095947265625,45.74565505981445,50.952579498291016,34.532413482666016,15.447081565856934,421.60406494140625,456.1830139160156,462.89971923828125,2.574204444885254,664.2836303710938,400.0670471191406,880.992919921875,524.6432495117188,1083.8551025390625,624.9830932617188,732.9036254882812,957.062744140625,515.4678344726562,1050.4239501953125,598.325927734375,669.478759765625,923.5241088867188,926.0009765625,536.567626953125,304.001220703125,513.8076782226562,742.9572143554688,42.94343948364258,52.860870361328125,34.26383972167969,74.76455688476562,34.53014373779297,34.20500183105469,47.130435943603516,44.09888458251953,41.38762664794922,45.217472076416016,46.899322509765625,164.0074920654297,52.927032470703125,0.0
2022-09-01 05:14:00,2-4,44.85234451293945,51.625919342041016,43.91209030151367,638.99951171875,74.47328186035156,14.260978698730469,16.531946182250977,15.678338050842285,15.239812850952148,47.72012710571289,48.65372848510742,33.6124267578125,14.767783164978027,420.0900573730469,471.0745849609375,464.8434753417969,2.5430526733398438,665.05615234375,399.4732360839844,878.677978515625,533.3775634765625,1079.54638671875,627.9229125976562,736.8978271484375,958.1238403320312,498.4014892578125,1061.36328125,596.9713745117188,695.5414428710938,975.1283569335938,910.4290161132812,544.9910888671875,303.251220703125,496.614990234375,736.2120971679688,39.846824645996094,49.003578186035156,34.79783630371094,82.3976821899414,36.08353042602539,34.902732849121094,45.73883056640625,42.385009765625,41.90146255493164,47.13615798950195,47.049991607666016,143.0299530029297,54.39180374145508,0.0
2022-09-01 05:15:00,2-4,45.209197998046875,51.84601974487305,44.19719696044922,640.2035522460938,76.25888061523438,14.400174140930176,16.4259033203125,15.612239837646484,15.043824195861816,47.759666442871094,50.44379806518555,33.677101135253906,14.375509262084961,419.4104309082031,461.77972412109375,466.3221740722656,2.5543556213378906,664.1939086914062,399.33697509765625,878.13623046875,529.7683715820312,1082.3631591796875,625.8180541992188,739.6580810546875,964.3875732421875,518.3792724609375,1063.245849609375,598.42431640625,680.7531127929688,925.4961547851562,972.3159790039062,549.1405029296875,312.90997314453125,512.2280883789062,751.7208862304688,35.454193115234375,49.656150817871094,35.87577438354492,76.58253479003906,35.67831802368164,34.661800384521484,48.051780700683594,43.217620849609375,40.10741424560547,46.037818908691406,48.45268249511719,144.84628295898438,53.54405975341797,0.0
